id,event_id,map,date,team1,team2,team1_score,team2_score,team1_rating,team2_rating,team1_first_kills,team2_first_kills,team1_clutches,team2_clutches
66446,3530,1,2018-05-06 05:10,6667,6665,19,17,1.16 , 1.00,19 , 17,2 , 4
66385,3530,1,2018-05-05 09:00,6665,4494,16,5,1.48 , 0.62,18 , 3,1 , 1
66383,3530,4,2018-05-05 09:00,6665,4494,17,19,1.12 , 0.98,19 , 17,0 , 1
66382,3530,2,2018-05-05 09:00,6665,4494,16,3,1.58 , 0.50,12 , 6,0 , 1
66379,3530,1,2018-05-05 05:00,4863,6667,9,16,0.78 , 1.33,12 , 13,1 , 0
66380,3530,4,2018-05-05 05:00,4863,6667,16,9,1.20 , 0.90,14 , 11,2 , 2
66346,3530,6,2018-05-04 08:30,6211,4494,15,19,0.96 , 1.09,14 , 20,1 , 3
52176,2684,7,2017-09-03 16:00,5995,7533,16,9,1.18 , 0.90,13 , 12,1 , 0
52171,2684,4,2017-09-03 16:00,5995,7533,16,12,1.12 , 1.01,11 , 17,2 , 1
52155,2684,7,2017-09-03 12:40,6651,7533,6,16,0.70 , 1.38,9 , 13,0 , 0
52134,2684,1,2017-09-03 09:00,5995,4411,19,17,1.02 , 1.04,21 , 14,1 , 1
52152,2684,6,2017-09-03 12:40,6651,7533,15,19,1.00 , 1.16,14 , 20,1 , 6
52115,2684,3,2017-09-02 20:00,7533,7010,19,17,1.05 , 1.02,19 , 17,1 , 3
52131,2684,4,2017-09-03 09:00,5995,4411,16,9,1.15 , 0.93,14 , 11,1 , 0
52110,2684,4,2017-09-02 20:00,7533,7010,16,7,1.40 , 0.72,15 , 8,1 , 0
52099,2684,1,2017-09-02 17:15,6665,6651,13,16,0.96 , 1.12,9 , 20,1 , 2
52055,2684,4,2017-09-02 08:00,5995,6137,19,17,1.10 , 0.98,18 , 18,1 , 2
52102,2684,3,2017-09-02 17:15,6665,6651,6,16,0.75 , 1.34,9 , 13,0 , 2
52093,2684,3,2017-09-02 12:30,4411,4608,16,8,1.25 , 0.86,13 , 11,2 , 0
52087,2684,5,2017-09-02 12:30,4411,4608,22,20,1.12 , 1.02,23 , 19,1 , 2
52063,2684,6,2017-09-02 12:30,4411,4608,6,16,0.81 , 1.27,9 , 13,0 , 1
52059,2684,3,2017-09-02 08:00,5995,6137,16,11,1.06 , 1.01,16 , 11,0 , 1
52054,2684,7,2017-09-02 08:00,5995,6137,11,16,0.98 , 1.20,12 , 15,1 , 2
52033,2684,6,2017-09-01 17:10,4991,7010,8,16,0.94 , 1.23,12 , 12,0 , 1
52030,2684,1,2017-09-01 17:10,4991,7010,10,16,0.85 , 1.25,8 , 17,2 , 3
52028,2684,5,2017-09-01 13:30,6667,6651,13,16,1.09 , 1.00,20 , 9,1 , 2
52026,2684,6,2017-09-01 13:30,6667,6651,8,16,0.95 , 1.16,12 , 12,1 , 1
52025,2684,3,2017-09-01 13:30,6667,6651,16,11,1.16 , 0.88,11 , 16,1 , 1
52024,2684,6,2017-09-01 10:40,6211,4608,11,16,0.94 , 1.15,14 , 12,1 , 2
52023,2684,7,2017-09-01 10:40,6211,4608,11,16,0.96 , 1.15,13 , 14,0 , 3
52022,2684,7,2017-09-01 08:00,5752,6137,9,16,0.90 , 1.22,8 , 17,0 , 2
52021,2684,6,2017-09-01 08:00,5752,6137,13,16,0.99 , 1.01,19 , 10,0 , 1
52014,2684,8,2017-08-31 18:45,7010,5995,10,16,0.84 , 1.28,10 , 16,1 , 2
52011,2684,3,2017-08-31 18:45,7010,5995,12,16,1.06 , 1.02,11 , 17,0 , 2
52013,2684,4,2017-08-31 18:45,7010,5995,16,13,1.15 , 1.07,13 , 16,2 , 3
52006,2684,6,2017-08-31 14:45,6651,4411,7,16,0.76 , 1.36,11 , 12,0 , 0
52002,2684,8,2017-08-31 14:45,6651,4411,19,17,1.04 , 1.09,18 , 18,1 , 3
51987,2684,4,2017-08-31 08:00,6137,7533,11,16,0.94 , 1.19,14 , 13,1 , 0
51995,2684,1,2017-08-31 14:45,6651,4411,16,19,0.97 , 1.17,16 , 19,2 , 1
51992,2684,3,2017-08-31 11:45,6665,4608,16,10,1.22 , 0.86,15 , 11,2 , 1
51991,2684,8,2017-08-31 11:45,6665,4608,16,6,1.39 , 0.79,15 , 7,0 , 2
51952,2684,3,2017-08-30 17:00,7567,5752,2,16,0.48 , 1.61,5 , 13,0 , 1
51986,2684,6,2017-08-31 08:00,6137,7533,8,16,0.83 , 1.31,12 , 12,0 , 1
51985,2684,7,2017-08-31 08:00,6137,7533,16,5,1.42 , 0.74,12 , 9,0 , 1
51959,2684,3,2017-08-30 18:30,4494,6667,9,16,0.75 , 1.34,7 , 18,2 , 1
51957,2684,7,2017-08-30 18:20,4991,5991,16,13,1.17 , 0.99,10 , 18,2 , 3
51953,2684,1,2017-08-30 17:00,6211,5378,16,7,1.26 , 0.89,13 , 10,2 , 0
51948,2684,4,2017-08-30 15:30,5995,5991,16,13,1.08 , 1.10,15 , 14,3 , 2
51945,2684,5,2017-08-30 15:30,6667,4411,8,16,0.77 , 1.31,11 , 13,1 , 1
51944,2684,6,2017-08-30 14:30,6651,4494,16,6,1.39 , 0.68,12 , 10,0 , 0
66925,3373,1,2018-05-15 17:20,5973,8008,16,5,1.48 , 0.65,13 , 8,1 , 1
51943,2684,7,2017-08-30 14:00,7010,4991,16,14,0.98 , 1.07,16 , 14,5 , 0
51940,2684,4,2017-08-30 12:30,5752,7533,10,16,0.98 , 1.22,14 , 12,1 , 2
51939,2684,4,2017-08-30 12:30,5378,4608,4,16,0.67 , 1.47,8 , 12,0 , 3
66919,3373,3,2018-05-15 16:10,6673,7175,6,16,0.70 , 1.43,7 , 15,3 , 0
51938,2684,6,2017-08-30 11:00,6665,6211,16,3,1.54 , 0.62,13 , 6,3 , 1
51937,2684,3,2017-08-30 11:00,6137,7567,16,2,1.59 , 0.57,14 , 4,1 , 1
66934,3373,4,2018-05-15 17:15,5929,6211,16,7,1.26 , 0.78,13 , 10,3 , 0
66921,3373,3,2018-05-15 16:10,7354,4608,7,16,0.76 , 1.28,11 , 12,2 , 1
66915,3373,1,2018-05-15 15:25,5752,6667,3,16,0.50 , 1.62,5 , 14,1 , 0
66916,3373,4,2018-05-15 15:05,4494,8113,16,10,1.15 , 0.99,15 , 11,4 , 1
66338,3530,4,2018-05-04 08:30,6211,4494,25,23,1.07 , 0.99,24 , 24,2 , 2
66336,3530,3,2018-05-04 08:30,6211,4494,7,16,0.75 , 1.39,6 , 17,1 , 1
66334,3530,3,2018-05-04 05:20,6667,4991,16,14,1.08 , 0.98,18 , 12,0 , 1
66331,3530,1,2018-05-04 05:20,6667,4991,16,8,1.27 , 0.79,13 , 11,2 , 0
66275,3530,3,2018-05-03 07:55,4494,5995,16,9,1.17 , 0.88,12 , 13,2 , 1
66273,3530,2,2018-05-03 07:55,4494,5995,16,9,1.21 , 0.85,14 , 11,1 , 1
66274,3530,1,2018-05-03 07:10,6665,4991,16,7,1.33 , 0.73,14 , 9,2 , 1
66272,3530,8,2018-05-03 07:10,6665,4991,16,9,1.27 , 0.83,15 , 10,1 , 1
66271,3530,1,2018-05-03 05:40,5752,6667,6,16,0.85 , 1.31,9 , 13,2 , 4
66269,3530,3,2018-05-03 05:40,5752,6667,9,16,0.84 , 1.25,9 , 16,2 , 0
66268,3530,4,2018-05-03 04:45,6211,4863,12,16,1.05 , 1.05,14 , 14,0 , 3
66270,3530,6,2018-05-03 04:45,6211,4863,8,16,0.71 , 1.39,10 , 14,1 , 2
66267,3530,8,2018-05-03 02:00,6673,5995,13,16,0.99 , 1.12,13 , 16,0 , 1
66266,3530,3,2018-05-03 02:00,7354,4494,4,16,0.57 , 1.56,8 , 12,0 , 0
66265,3530,5,2018-05-03 02:00,6673,5995,16,14,1.14 , 1.00,15 , 15,1 , 2
66261,3530,3,2018-05-03 02:00,6673,5995,7,16,0.88 , 1.30,9 , 14,1 , 1
66264,3530,4,2018-05-03 02:00,7354,4494,12,16,1.01 , 1.03,13 , 14,1 , 2
66219,3530,2,2018-05-02 08:15,6667,8008,16,10,1.20 , 0.91,15 , 10,0 , 0
66218,3530,1,2018-05-02 08:15,6667,8008,16,10,1.12 , 0.91,10 , 16,1 , 0
66216,3530,3,2018-05-02 08:15,6667,8008,14,16,0.99 , 1.10,14 , 16,0 , 0
66217,3530,8,2018-05-02 06:25,4991,5995,16,14,1.13 , 0.99,17 , 13,2 , 1
66215,3530,3,2018-05-02 06:25,4991,5995,16,7,1.41 , 0.76,13 , 10,2 , 2
66211,3530,2,2018-05-02 06:25,4991,5995,12,16,0.90 , 1.15,12 , 16,2 , 0
66212,3530,4,2018-05-02 04:35,8668,5752,19,22,1.05 , 1.11,17 , 24,2 , 3
66210,3530,6,2018-05-02 04:35,8668,5752,4,16,0.71 , 1.42,9 , 11,1 , 2
66208,3530,1,2018-05-02 04:35,8668,5752,16,7,1.33 , 0.73,16 , 7,2 , 1
66209,3530,5,2018-05-02 04:10,4494,6665,5,16,0.69 , 1.40,6 , 15,0 , 1
66207,3530,4,2018-05-02 04:10,4494,6665,9,16,0.80 , 1.25,6 , 19,1 , 2
66168,3530,4,2018-05-01 12:10,5752,4863,10,16,0.90 , 1.19,12 , 12,2 , 1
66206,3530,4,2018-05-02 02:00,6010,7354,8,16,0.86 , 1.25,7 , 17,1 , 1
66204,3530,5,2018-05-02 02:00,6010,7354,14,16,0.96 , 1.17,13 , 17,1 , 0
66205,3530,4,2018-05-02 02:00,7567,6673,9,16,0.92 , 1.26,13 , 12,1 , 2
66203,3530,1,2018-05-02 02:00,7567,6673,5,16,0.60 , 1.53,6 , 15,0 , 1
66171,3530,8,2018-05-01 12:10,5752,4863,14,16,1.05 , 1.06,18 , 11,0 , 4
66167,3530,8,2018-05-01 09:15,8008,6137,16,11,1.11 , 1.00,13 , 14,3 , 1
66162,3530,1,2018-05-01 09:15,8008,6137,11,16,0.98 , 1.12,16 , 11,1 , 4
66161,3530,3,2018-05-01 09:15,8008,6137,16,13,1.06 , 1.06,14 , 15,2 , 2
62226,3309,6,2018-03-04 16:20,6667,4991,17,19,1.00 , 1.10,20 , 16,2 , 3
66163,3530,4,2018-05-01 07:35,6211,6667,25,22,1.07 , 1.03,25 , 22,1 , 0
62213,3309,8,2018-03-04 16:20,6667,4991,7,16,0.79 , 1.35,10 , 13,1 , 2
62179,3309,3,2018-03-03 17:20,4991,5973,16,7,1.46 , 0.62,19 , 4,0 , 0
66160,3530,8,2018-05-01 07:35,6211,6667,13,16,0.93 , 1.22,10 , 19,4 , 2
66158,3530,6,2018-05-01 07:35,6211,6667,16,12,1.12 , 0.98,14 , 14,2 , 1
62153,3309,1,2018-03-03 14:00,6665,6667,10,16,0.78 , 1.27,8 , 18,1 , 1
62206,3309,4,2018-03-04 16:20,6667,4991,20,22,0.95 , 1.11,21 , 21,1 , 2
62222,3309,3,2018-03-04 16:20,6667,4991,16,11,1.21 , 0.88,15 , 12,1 , 3
62200,3309,1,2018-03-04 16:20,6667,4991,16,5,1.39 , 0.76,10 , 11,2 , 2
62177,3309,4,2018-03-03 17:20,4991,5973,16,13,1.22 , 0.92,19 , 10,2 , 1
62133,3309,4,2018-03-02 17:15,5973,4411,16,9,1.24 , 0.82,16 , 9,1 , 0
62161,3309,8,2018-03-03 14:00,6665,6667,10,16,0.92 , 1.28,9 , 17,3 , 1
62128,3309,3,2018-03-02 17:15,5973,4411,13,16,0.91 , 1.17,11 , 18,0 , 1
66159,3530,3,2018-05-01 06:55,6468,8668,11,16,0.90 , 1.17,13 , 14,0 , 2
66157,3530,6,2018-05-01 06:55,6468,8668,9,16,0.95 , 1.14,13 , 12,1 , 2
66156,3530,4,2018-05-01 06:25,5995,7354,16,5,1.43 , 0.68,18 , 3,1 , 2
66153,3530,8,2018-05-01 04:40,6673,6665,17,19,0.98 , 1.12,20 , 16,3 , 1
66155,3530,3,2018-05-01 06:00,6010,4991,3,16,0.67 , 1.50,2 , 17,0 , 0
66152,3530,3,2018-05-01 05:00,4494,7567,16,6,1.32 , 0.75,12 , 10,3 , 1
66149,3530,3,2018-05-01 03:30,5752,8008,16,6,1.42 , 0.71,13 , 9,3 , 2
66150,3530,3,2018-05-01 03:25,4863,6137,19,16,0.98 , 1.13,13 , 22,5 , 0
66148,3530,4,2018-05-01 02:00,6667,8668,16,4,1.44 , 0.60,13 , 7,0 , 0
66147,3530,3,2018-05-01 02:00,6468,6211,9,16,0.81 , 1.30,10 , 15,0 , 2
62122,3309,8,2018-03-02 17:15,5973,4411,16,13,1.14 , 1.03,14 , 15,3 , 3
62073,3309,8,2018-03-01 18:20,7533,4411,8,16,0.94 , 1.23,7 , 16,1 , 4
62094,3309,1,2018-03-02 12:00,5752,6667,16,13,1.11 , 1.05,13 , 16,4 , 2
62100,3309,4,2018-03-02 12:00,5752,6667,20,22,1.06 , 1.08,24 , 17,4 , 4
62090,3309,8,2018-03-02 12:00,5752,6667,5,16,0.73 , 1.38,8 , 13,0 , 1
62068,3309,4,2018-03-01 18:20,7533,4411,11,16,0.93 , 1.18,7 , 20,1 , 2
62057,3309,6,2018-03-01 18:20,7533,4411,16,14,1.14 , 1.00,15 , 15,4 , 2
62055,3309,1,2018-03-01 16:50,6667,4991,8,16,0.85 , 1.23,11 , 13,0 , 1
62040,3309,4,2018-03-01 16:50,6667,4991,11,16,0.89 , 1.24,18 , 9,3 , 2
62043,3309,4,2018-03-01 14:25,5752,6137,16,13,1.14 , 0.97,14 , 15,3 , 1
62035,3309,3,2018-03-01 14:25,5752,6137,16,12,1.19 , 0.93,13 , 15,1 , 0
62031,3309,1,2018-03-01 14:25,5752,6137,9,16,0.77 , 1.28,9 , 16,0 , 0
62012,3309,1,2018-03-01 11:00,4411,5995,16,14,1.09 , 0.92,14 , 16,1 , 1
62036,3309,8,2018-03-01 13:25,6665,5973,16,5,1.42 , 0.66,15 , 6,1 , 1
62032,3309,5,2018-03-01 13:25,6665,5973,16,5,1.44 , 0.63,14 , 7,2 , 1
62025,3309,4,2018-03-01 13:25,6665,5973,12,16,0.98 , 1.19,9 , 19,0 , 4
62024,3309,4,2018-03-01 11:00,4411,5995,16,8,1.33 , 0.76,15 , 9,1 , 0
62014,3309,3,2018-03-01 11:00,4411,5995,6,16,0.88 , 1.30,10 , 12,1 , 2
62015,3309,4,2018-03-01 11:00,7175,7533,8,16,0.88 , 1.24,12 , 12,1 , 4
62011,3309,3,2018-03-01 11:00,7175,7533,13,16,1.01 , 1.07,18 , 11,1 , 0
61984,3309,6,2018-02-28 16:20,6137,6651,16,7,1.26 , 0.81,15 , 8,2 , 0
61981,3309,8,2018-02-28 16:20,6137,6651,17,19,1.08 , 1.05,23 , 13,2 , 4
61973,3309,4,2018-02-28 16:20,6137,6651,16,10,1.18 , 0.88,12 , 14,0 , 0
61977,3309,7,2018-02-28 15:15,5995,4991,10,16,0.77 , 1.30,12 , 14,4 , 0
61972,3309,3,2018-02-28 15:15,5995,4991,10,16,0.80 , 1.32,9 , 15,1 , 1
61967,3309,1,2018-02-28 15:15,5995,4991,16,7,1.35 , 0.82,15 , 8,3 , 1
61961,3309,4,2018-02-28 13:05,6211,5752,16,8,1.40 , 0.76,13 , 11,0 , 1
61949,3309,6,2018-02-28 11:00,5378,7175,8,16,0.91 , 1.15,13 , 11,0 , 2
61950,3309,3,2018-02-28 11:00,8668,4411,4,16,0.61 , 1.47,8 , 12,0 , 1
61966,3309,6,2018-02-28 13:05,6211,5752,6,16,0.81 , 1.33,10 , 12,2 , 1
61916,3309,4,2018-02-27 19:40,5752,5973,11,16,0.98 , 1.10,15 , 12,0 , 0
61955,3309,1,2018-02-28 13:05,6211,5752,8,16,0.79 , 1.30,9 , 15,0 , 1
61954,3309,4,2018-02-28 13:00,6667,7533,16,8,1.39 , 0.69,15 , 9,0 , 1
62013,3309,3,2018-02-28 13:00,6667,7533,16,7,1.25 , 0.80,13 , 9,2 , 0
61953,3309,7,2018-02-28 11:00,5378,7175,6,16,0.80 , 1.29,8 , 14,1 , 3
61927,3309,8,2018-02-27 19:40,5752,5973,12,16,1.00 , 1.11,12 , 16,0 , 2
61948,3309,6,2018-02-28 11:00,8668,4411,8,16,0.66 , 1.33,10 , 14,0 , 0
68060,3666,4,2018-06-03 13:30,4494,4608,16,7,1.30 , 0.84,14 , 9,0 , 2
61915,3309,8,2018-02-27 18:20,4863,6651,16,8,1.31 , 0.82,14 , 10,1 , 1
61920,3309,1,2018-02-27 18:20,4863,6651,9,16,0.89 , 1.26,14 , 11,1 , 0
68086,3666,5,2018-06-03 13:30,4494,4608,8,16,0.89 , 1.17,10 , 14,0 , 1
68042,3666,3,2018-06-02 20:30,6137,4608,8,16,0.85 , 1.26,10 , 14,0 , 2
68069,3666,3,2018-06-03 13:30,4494,4608,12,16,0.99 , 1.18,12 , 16,2 , 1
68047,3666,3,2018-06-03 09:00,6673,7533,13,16,1.09 , 1.00,17 , 12,0 , 2
68049,3666,4,2018-06-03 09:00,6673,7533,16,9,1.14 , 0.94,12 , 13,0 , 1
68046,3666,8,2018-06-03 09:00,6673,7533,16,5,1.34 , 0.79,10 , 11,1 , 0
68039,3666,8,2018-06-02 20:30,6137,4608,6,16,0.71 , 1.38,7 , 15,2 , 1
68035,3666,4,2018-06-02 20:30,6137,4608,22,19,1.11 , 0.99,23 , 18,3 , 1
61893,3309,5,2018-02-27 15:15,5995,5378,16,12,1.05 , 1.01,11 , 17,3 , 0
68022,3666,5,2018-06-02 16:00,4494,4411,16,9,1.33 , 0.79,16 , 9,1 , 1
61906,3309,3,2018-02-27 16:35,6137,6665,20,22,1.02 , 1.03,19 , 22,1 , 3
61908,3309,4,2018-02-27 18:20,4863,6651,11,16,0.92 , 1.25,11 , 16,1 , 3
61897,3309,8,2018-02-27 16:35,6137,6665,12,16,0.87 , 1.24,15 , 13,3 , 0
61900,3309,1,2018-02-27 16:00,8120,6211,12,16,0.93 , 1.17,16 , 12,3 , 1
61894,3309,3,2018-02-27 16:00,8120,6211,8,16,0.77 , 1.33,11 , 13,1 , 1
61891,3309,7,2018-02-27 14:35,7175,4991,9,16,0.87 , 1.24,7 , 18,1 , 2
61890,3309,4,2018-02-27 13:50,4411,7533,10,16,0.89 , 1.20,11 , 15,0 , 0
61875,3309,1,2018-02-27 11:00,6137,8120,16,10,1.23 , 0.83,15 , 11,2 , 1
61880,3309,3,2018-02-27 13:45,6667,8668,16,3,1.57 , 0.58,14 , 5,2 , 0
61878,3309,3,2018-02-27 12:30,5973,6651,16,10,1.31 , 0.82,18 , 8,0 , 3
61877,3309,4,2018-02-27 12:10,4863,5752,14,16,1.03 , 1.14,13 , 17,4 , 2
61876,3309,6,2018-02-27 11:00,6211,6665,13,16,0.84 , 1.20,14 , 15,2 , 0
68009,3666,4,2018-06-02 16:00,4494,4411,16,11,1.21 , 0.89,15 , 12,1 , 1
68001,3666,3,2018-06-02 16:00,4494,4411,9,16,0.88 , 1.15,11 , 14,0 , 2
67978,3666,3,2018-06-02 11:20,8068,7533,10,16,0.86 , 1.30,14 , 12,1 , 2
67977,3666,2,2018-06-02 11:20,8068,7533,16,14,1.07 , 1.01,17 , 13,1 , 1
67975,3666,6,2018-06-02 11:20,8068,7533,13,16,0.95 , 1.14,11 , 18,1 , 1
67972,3666,6,2018-06-02 07:35,5973,6673,6,16,0.78 , 1.31,10 , 12,1 , 1
67971,3666,5,2018-06-02 07:35,5973,6673,6,16,0.70 , 1.41,5 , 17,2 , 2
67969,3666,4,2018-06-02 07:35,5973,6673,16,10,1.38 , 0.77,16 , 10,0 , 2
67931,3666,8,2018-06-01 15:00,7533,6902,16,11,1.23 , 0.88,17 , 10,2 , 2
67937,3666,5,2018-06-01 15:00,7533,6902,16,12,1.11 , 0.96,14 , 14,1 , 1
67930,3666,8,2018-06-01 12:15,6211,6673,7,16,0.75 , 1.32,10 , 13,0 , 0
67929,3666,1,2018-06-01 12:15,6211,6673,11,16,0.85 , 1.27,12 , 15,1 , 3
67928,3666,4,2018-06-01 09:05,8120,4608,12,16,0.93 , 1.17,13 , 14,1 , 1
67927,3666,3,2018-06-01 09:05,8120,4608,13,16,1.05 , 1.07,16 , 13,1 , 3
67872,3666,5,2018-05-31 15:10,4494,4608,2,16,0.51 , 1.67,6 , 12,0 , 4
67887,3666,1,2018-05-31 15:50,8120,5973,10,16,0.91 , 1.17,10 , 16,1 , 0
67875,3666,2,2018-05-31 15:50,8120,5973,5,16,0.70 , 1.45,9 , 12,1 , 0
67869,3666,3,2018-05-31 15:50,8120,5973,16,11,1.16 , 0.93,15 , 12,2 , 1
67859,3666,6,2018-05-31 12:10,6211,5378,16,7,1.23 , 0.94,10 , 13,3 , 0
67861,3666,8,2018-05-31 12:00,4411,7533,16,13,1.16 , 0.93,16 , 13,2 , 0
67878,3666,6,2018-05-31 15:10,4494,4608,16,9,1.13 , 0.96,14 , 11,3 , 1
67866,3666,3,2018-05-31 15:10,4494,4608,16,5,1.35 , 0.73,17 , 4,3 , 0
67865,3666,1,2018-05-31 12:10,6211,5378,16,12,1.16 , 0.95,11 , 17,2 , 2
67860,3666,4,2018-05-31 12:10,6211,5378,8,16,0.85 , 1.27,9 , 15,0 , 2
67858,3666,5,2018-05-31 12:00,4411,7533,16,9,1.11 , 0.83,15 , 10,0 , 0
67852,3666,4,2018-05-31 09:00,4863,6902,7,16,0.68 , 1.49,10 , 13,2 , 2
67850,3666,8,2018-05-31 09:00,4863,6902,2,16,0.55 , 1.62,6 , 12,0 , 1
67849,3666,3,2018-05-31 09:00,4863,6902,16,12,1.20 , 0.92,18 , 10,1 , 1
67851,3666,4,2018-05-31 09:00,6673,5310,16,13,1.21 , 0.94,14 , 15,0 , 3
67848,3666,8,2018-05-31 09:00,6673,5310,16,3,1.55 , 0.52,13 , 6,1 , 0
67821,3666,4,2018-05-30 18:25,6137,5973,16,13,1.16 , 0.98,20 , 9,2 , 2
67820,3666,6,2018-05-30 18:25,6137,5973,14,16,0.97 , 1.11,18 , 12,1 , 1
67814,3666,1,2018-05-30 18:25,6137,5973,16,12,1.07 , 1.03,14 , 14,1 , 2
68908,3649,4,2018-06-17 20:30,6667,4494,16,6,1.36 , 0.77,11 , 11,1 , 0
67812,3666,4,2018-05-30 16:00,8068,4494,16,9,1.17 , 0.92,16 , 9,1 , 1
67801,3666,6,2018-05-30 16:00,8068,4494,13,16,1.07 , 1.01,14 , 15,0 , 3
67796,3666,3,2018-05-30 16:00,8068,4494,16,8,1.22 , 0.82,12 , 12,1 , 0
67799,3666,3,2018-05-30 15:20,5378,4608,9,16,0.83 , 1.32,9 , 16,2 , 1
67793,3666,5,2018-05-30 15:20,5378,4608,11,16,0.99 , 1.06,15 , 12,1 , 0
68800,3649,6,2018-06-16 17:25,4494,6137,16,12,1.16 , 0.84,18 , 10,0 , 2
68911,3649,1,2018-06-17 20:30,6667,4494,14,16,0.94 , 1.16,6 , 24,2 , 3
68795,3649,2,2018-06-16 17:25,4494,6137,16,7,1.21 , 0.82,14 , 9,0 , 0
68754,3649,1,2018-06-15 18:15,7532,5973,12,16,0.94 , 1.18,18 , 10,0 , 0
68787,3649,3,2018-06-16 14:00,6667,5973,16,7,1.22 , 0.85,11 , 12,1 , 0
68784,3649,2,2018-06-16 14:00,6667,5973,14,16,0.99 , 1.07,16 , 14,0 , 0
68781,3649,5,2018-06-16 14:00,6667,5973,16,3,1.43 , 0.72,13 , 6,1 , 0
68749,3649,2,2018-06-15 15:20,6137,5929,16,6,1.27 , 0.78,11 , 11,2 , 1
68746,3649,1,2018-06-15 15:20,6137,5929,16,14,1.14 , 1.00,21 , 9,2 , 3
68708,3649,6,2018-06-14 19:15,5973,4494,5,16,0.74 , 1.43,9 , 12,4 , 1
68757,3649,4,2018-06-15 18:15,7532,5973,10,16,0.88 , 1.20,10 , 16,2 , 1
68706,3649,4,2018-06-14 19:15,5973,4494,9,16,0.82 , 1.31,8 , 17,0 , 3
54989,3016,8,2017-10-14 02:25,6665,6667,7,16,0.72 , 1.40,7 , 16,0 , 1
54988,3016,1,2017-10-14 02:25,6665,6667,14,16,0.96 , 1.10,12 , 18,1 , 1
54893,3016,3,2017-10-11 20:30,7175,7533,7,16,0.80 , 1.32,8 , 15,1 , 4
54969,3016,4,2017-10-12 22:00,6667,7533,16,10,1.21 , 0.91,14 , 12,0 , 1
54968,3016,3,2017-10-12 22:00,6667,7533,16,12,1.17 , 0.95,13 , 15,4 , 2
54966,3016,4,2017-10-12 18:20,5752,6665,4,16,0.56 , 1.48,6 , 14,0 , 1
54963,3016,8,2017-10-12 18:20,5752,6665,14,16,1.02 , 1.14,16 , 14,2 , 2
54873,3016,5,2017-10-11 18:20,6667,5991,16,12,1.07 , 1.11,15 , 13,3 , 2
54890,3016,8,2017-10-11 20:30,7175,7533,7,16,0.78 , 1.40,7 , 16,2 , 2
54957,3016,3,2017-10-12 18:20,5752,6665,16,12,1.13 , 0.97,12 , 16,2 , 2
54881,3016,8,2017-10-11 18:20,6667,5991,16,3,1.53 , 0.67,15 , 4,2 , 0
54827,3016,8,2017-10-10 21:05,6665,4991,16,12,1.19 , 0.92,13 , 15,1 , 2
54824,3016,6,2017-10-10 21:05,6665,4991,16,5,1.51 , 0.50,18 , 3,0 , 1
54815,3016,4,2017-10-10 18:25,5995,5752,8,16,0.86 , 1.31,10 , 14,0 , 2
54801,3016,7,2017-10-10 18:25,5995,5752,12,16,1.04 , 1.16,13 , 14,1 , 4
54528,3016,3,2017-09-30 22:25,7175,6137,16,8,1.29 , 0.80,13 , 11,2 , 1
54527,3016,4,2017-09-30 22:25,7175,6137,16,5,1.32 , 0.74,14 , 7,3 , 2
54526,3016,8,2017-09-30 22:25,7175,6137,8,16,0.93 , 1.23,10 , 14,0 , 3
54020,3016,3,2017-09-30 18:20,5973,6137,17,19,0.99 , 1.12,19 , 17,3 , 2
54009,3016,8,2017-09-30 18:20,5973,6137,8,16,0.86 , 1.21,10 , 14,1 , 1
54007,3016,4,2017-09-30 18:20,5973,6137,16,8,1.37 , 0.73,15 , 9,1 , 1
53961,3016,6,2017-09-29 23:45,6137,7175,5,16,0.71 , 1.31,8 , 13,0 , 2
53965,3016,6,2017-09-30 02:30,6665,7175,16,2,1.52 , 0.57,10 , 8,1 , 1
53957,3016,8,2017-09-29 22:15,6665,5973,16,11,1.18 , 0.88,18 , 9,0 , 1
53365,3016,5,2017-09-23 20:40,5991,4411,16,6,1.37 , 0.82,12 , 10,3 , 2
53357,3016,7,2017-09-23 20:40,5991,4411,9,16,0.86 , 1.25,9 , 16,0 , 1
53362,3016,1,2017-09-23 20:40,5991,4411,16,9,1.26 , 0.84,13 , 12,2 , 1
53350,3016,6,2017-09-23 18:20,5378,4411,5,16,0.65 , 1.41,4 , 16,1 , 1
53345,3016,8,2017-09-23 18:20,5378,4411,8,16,0.77 , 1.30,8 , 16,1 , 0
53251,3016,7,2017-09-22 22:35,5378,5991,6,16,0.75 , 1.45,7 , 15,3 , 1
53261,3016,6,2017-09-23 02:30,5991,5752,2,16,0.51 , 1.56,5 , 13,0 , 0
52919,3016,4,2017-09-16 21:55,7010,4991,14,16,1.09 , 1.03,17 , 13,0 , 3
52918,3016,6,2017-09-16 21:55,7010,4991,10,16,0.87 , 1.18,15 , 11,2 , 2
53252,3016,3,2017-09-22 23:50,5752,4411,16,6,1.31 , 0.81,14 , 8,1 , 1
52915,3016,7,2017-09-16 18:20,4494,4991,13,16,1.03 , 1.08,12 , 17,0 , 2
52911,3016,6,2017-09-16 18:20,4494,4991,5,16,0.82 , 1.29,9 , 12,0 , 4
52913,3016,3,2017-09-16 18:20,4494,4991,16,13,1.12 , 0.98,14 , 15,1 , 0
52869,3016,7,2017-09-16 02:35,7010,7533,20,22,1.07 , 1.07,23 , 19,4 , 2
